max,min,wind,rain,humidi,cloud,pressure,date,temp
33,25,16,0.5,77,15,1004,2012-07-23,30.885
27,24,12,8.6,93,71,1006,2013-07-23,38.05153903091735
28,25,14,7.6,86,66,1008,2014-07-23,37.93500556793563
33,26,11,10.1,74,28,1011,2015-07-23,33.03502512578676
30,25,12,4.0,85,59,1007,2016-07-23,38.201539030917345
30,25,12,21.3,83,58,1008,2017-07-23,35.38653903091735
30,26,18,42.3,82,36,1007,2018-07-23,27.82941558772843
32,26,9,6.2,81,36,1007,2019-07-23,34.970000000000006
34,28,6,0.9,70,41,1008,2020-07-23,38.89530615433009
25,24,8,37.4,97,78,1008,2009-07-22,34.63294372515229
31,25,7,7.2,91,46,1008,2010-07-22,36.25254921336125
31,25,9,10.8,84,65,1008,2011-07-22,39.16
32,25,14,4.2,83,42,1006,2012-07-22,35.54500556793563
30,24,11,18.6,91,64,1005,2013-07-22,36.68002512578676
29,24,10,8.4,89,63,1007,2014-07-22,37.60263340389898
34,25,8,0.0,70,17,1011,2015-07-22,32.56294372515229
29,24,9,18.5,91,38,1009,2009-07-25,31.265
25,24,8,8.6,94,62,1006,2010-07-25,35.652943725152284
30,24,9,19.8,86,52,1008,2011-07-25,34.25
33,25,13,4.4,76,36,1008,2012-07-25,34.79666923472161
31,24,10,6.3,83,38,1008,2013-07-25,33.817633403898974
32,24,10,19.3,79,43,1008,2014-07-25,33.287633403898965
33,26,12,9.5,75,25,1010,2015-07-25,32.436539030917345
29,24,11,4.2,85,61,1008,2016-07-25,37.680025125786756
26,24,18,13.9,90,73,1006,2017-07-25,36.62941558772843
30,25,14,32.7,84,30,1008,2018-07-25,27.93000556793563
31,24,12,0.4,79,35,1010,2019-07-25,33.88153903091734
34,26,6,0.0,69,20,1008,2020-07-25,33.81030615433009
30,24,10,4.0,86,61,1008,2016-07-22,38.32263340389897
31,25,10,19.8,82,57,1010,2017-07-22,36.112633403898975
31,26,19,24.6,83,37,1008,2018-07-22,31.15466063387559
32,26,9,6.0,80,44,1007,2019-07-22,36.580000000000005
33,27,6,13.3,73,71,1008,2020-07-22,42.095306154330096
30,24,9,20.3,90,50,1009,2009-07-26,33.875
29,23,7,9.3,91,78,1005,2010-07-26,40.27754921336125
32,24,10,22.0,85,47,1008,2011-07-26,33.80263340389897
33,25,9,4.0,77,23,1008,2012-07-26,32.63999999999999
32,25,11,7.6,81,37,1007,2013-07-26,34.270025125786766
32,25,9,13.6,83,40,1009,2014-07-26,34.24
34,26,12,3.4,72,28,1011,2015-07-26,34.41153903091735
31,24,10,3.4,84,57,1008,2016-07-26,38.072633403898976
29,24,16,9.9,87,59,1006,2017-07-26,36.015
31,26,13,12.7,83,27,1008,2018-07-26,31.391669234721604
32,24,10,0.9,78,43,1009,2019-07-26,36.04763340389898
32,27,8,14.4,75,74,1008,2020-07-26,41.84294372515229
29,24,9,13.2,92,51,1008,2009-07-27,34.660000000000004
30,24,7,6.2,92,67,1006,2010-07-27,39.58254921336125
30,24,11,24.9,88,59,1007,2011-07-27,34.71502512578677
32,24,10,13.8,81,47,1007,2012-07-27,34.932633403898976
33,25,11,8.7,82,31,1008,2013-07-27,33.44502512578676
32,25,10,12.5,83,44,1009,2014-07-27,35.10763340389897
34,27,7,4.9,70,27,1011,2015-07-27,34.937549213361244
30,24,10,4.0,85,65,1008,2016-07-27,39.10263340389897
30,25,15,12.5,84,46,1007,2017-07-27,34.06120999227555
31,26,14,12.8,84,27,1008,2018-07-27,31.31500556793563
31,25,11,16.0,81,55,1008,2019-07-27,36.13002512578676
33,27,8,9.0,74,68,1007,2020-07-27,41.91294372515229
29,24,11,3.5,89,66,1007,2009-07-31,38.84502512578677
33,25,6,10.0,89,53,1008,2010-07-31,38.3103061543301
30,24,10,4.0,83,40,1006,2011-07-31,34.02263340389897
32,24,16,1.7,73,39,1007,2012-07-31,34.485
31,25,11,11.8,84,66,1006,2013-07-31,38.98002512578676
32,25,11,13.8,82,54,1007,2014-07-31,36.76002512578677
32,25,11,6.6,73,36,1010,2015-07-31,34.12002512578676
32,26,14,4.1,75,32,1007,2016-07-31,33.92000556793563
31,26,16,20.4,82,31,1007,2017-07-31,30.760000000000005
33,25,11,0.8,77,33,1008,2018-07-31,34.93002512578676
29,26,18,10.1,84,29,1007,2019-07-31,30.79941558772843
29,26,14,32.2,81,62,1005,2020-07-31,34.28500556793564
30,24,12,1.4,87,42,1010,2009-07-29,34.79153903091734
33,24,6,1.9,81,63,1009,2010-07-29,40.8853061543301
30,24,15,20.8,87,54,1005,2011-07-29,33.93620999227556
27,24,14,3.7,88,94,1009,2012-07-29,43.180005567935645
32,26,12,3.6,79,34,1008,2013-07-29,34.661539030917346
32,25,12,11.6,80,49,1007,2014-07-29,35.96153903091735
33,27,5,17.3,75,36,1011,2015-07-29,34.72335921350013
32,26,10,24.2,80,58,1008,2016-07-29,36.572633403898976
31,26,14,13.2,82,29,1008,2017-07-29,31.615005567935636
32,26,13,3.7,81,38,1007,2018-07-29,35.38166923472161
32,25,13,16.4,82,42,1009,2019-07-29,33.83666923472161
34,27,10,4.8,72,57,1007,2020-07-29,40.60263340389898
28,24,11,8.3,90,51,1009,2009-07-30,34.685025125786765
33,25,6,7.5,83,41,1009,2010-07-30,36.1853061543301
29,24,14,3.5,89,58,1006,2011-07-30,36.97000556793564
30,25,15,1.9,80,57,1008,2012-07-30,37.791209992275554
33,25,11,19.2,79,47,1007,2013-07-30,34.99002512578676
30,25,11,17.8,87,52,1007,2014-07-30,34.86002512578676
32,26,6,31.6,78,45,1011,2015-07-30,33.31030615433009
33,25,10,7.2,77,32,1008,2016-07-30,33.862633403898975
31,26,16,18.2,82,32,1007,2017-07-30,31.29
32,26,11,32.7,82,42,1008,2018-07-30,32.04502512578676
31,25,12,8.1,83,47,1007,2019-07-30,35.646539030917346
33,27,12,15.4,73,75,1006,2020-07-30,41.93153903091735
30,24,7,20.5,92,72,1009,2009-07-21,38.497549213361246
29,25,5,3.2,92,78,1008,2010-07-21,42.51835921350013
33,25,10,7.4,79,25,1008,2011-07-21,32.472633403898975
32,25,11,3.0,84,48,1008,2012-07-21,37.24002512578676
27,24,12,18.9,93,71,1005,2013-07-21,36.48653903091735
32,25,9,8.4,82,64,1008,2014-07-21,39.78
32,26,12,7.8,79,42,1011,2015-07-21,35.69153903091735
30,24,10,3.7,86,62,1008,2016-07-21,38.567633403898974
30,24,11,8.7,84,60,1009,2017-07-21,37.30502512578676
31,26,15,30.7,86,61,1008,2018-07-21,35.39120999227555
32,26,9,3.3,82,40,1007,2019-07-21,36.22500000000001
34,27,8,0.2,69,35,1008,2020-07-21,37.05294372515228
28,24,9,8.7,91,56,1006,2009-08-01,35.775
30,25,6,16.7,93,78,1009,2010-08-01,40.9053061543301
32,25,7,9.0,82,40,1007,2011-08-01,35.08254921336125
29,25,16,8.2,83,54,1007,2012-08-01,35.71000000000001
29,24,12,6.3,86,68,1005,2013-08-01,38.636539030917355
31,25,13,13.1,83,37,1007,2014-08-01,32.81166923472161
34,26,9,18.4,73,46,1010,2015-08-01,36.04
33,26,12,15.4,76,31,1005,2016-08-01,32.67153903091735
32,26,14,29.7,81,26,1008,2017-08-01,29.02000556793564
33,26,12,4.2,73,37,1008,2018-08-01,35.55153903091735
31,25,20,5.2,79,28,1008,2019-08-01,31.61671842700025
29,26,21,31.4,82,66,1005,2020-08-01,34.7204545830265
25,23,9,48.9,96,77,1006,2009-08-02,32.045
30,24,7,3.2,90,63,1009,2010-08-02,39.252549213361256
32,25,7,2.8,84,47,1008,2011-08-02,37.47254921336124
30,24,14,9.5,81,45,1007,2012-08-02,33.83000556793564
30,24,14,25.0,88,54,1006,2013-08-02,33.42500556793564
33,25,13,5.3,79,39,1007,2014-08-02,35.30166923472161
32,26,8,12.7,76,55,1009,2015-08-02,37.837943725152286
32,26,14,41.4,82,43,1005,2016-08-02,30.625005567935634
32,26,14,27.7,82,48,1008,2017-08-02,33.74000556793563
32,26,17,16.9,77,37,1008,2018-08-02,32.83113662462941
31,25,19,13.1,81,37,1008,2019-08-02,32.33966063387559
29,25,19,15.4,83,72,1005,2020-08-02,37.974660633875594
29,24,9,7.3,91,52,1009,2009-07-24,35.745000000000005
30,24,8,4.4,89,55,1006,2010-07-24,37.28294372515229
32,25,8,8.3,84,48,1007,2011-07-24,36.717943725152296
32,25,16,12.6,79,22,1005,2012-07-24,30.029999999999998
29,24,10,6.2,87,57,1008,2013-07-24,36.71263340389897
31,24,12,6.3,81,51,1008,2014-07-24,36.19653903091735
34,26,9,3.8,73,30,1010,2015-07-24,35.029999999999994
30,24,11,5.4,84,60,1007,2016-07-24,37.76002512578676
30,25,15,45.2,84,49,1007,2017-07-24,29.756209992275547
31,26,15,50.7,84,29,1007,2018-07-24,25.931209992275548
32,25,13,6.5,82,38,1008,2019-07-24,34.501669234721604
27,23,10,24.7,83,67,1009,2020-07-24,34.377633403898976
31,24,11,15.5,90,58,1005,2009-08-05,36.42502512578676
33,25,9,0.0,76,31,1007,2010-08-05,34.800000000000004
33,26,12,3.3,81,32,1005,2011-08-05,34.78653903091735
34,25,14,0.7,74,24,1007,2012-08-05,33.31000556793565
32,26,7,25.8,82,38,1009,2013-08-05,32.70254921336125
29,25,12,5.4,86,62,1008,2014-08-05,38.131539030917345
32,26,16,8.0,73,50,1007,2015-08-05,36.74
32,25,11,11.0,80,50,1009,2016-08-05,36.380025125786766
30,26,10,7.0,85,75,1008,2017-08-05,41.652633403898975
30,25,14,16.9,85,66,1007,2018-08-05,37.500005567935645
30,25,19,18.1,84,53,1006,2019-08-05,34.309660633875595
30,25,12,18.7,82,83,1007,2020-08-05,40.736539030917356
28,24,11,20.0,94,77,1006,2009-08-04,38.15002512578676
26,23,9,21.3,96,68,1006,2009-08-03,34.885
33,25,9,1.7,80,21,1007,2010-08-04,32.625
33,26,9,8.5,81,23,1008,2011-08-04,32.545
33,24,13,3.7,76,30,1007,2012-08-04,33.18166923472161
33,25,5,1.0,80,43,1009,2013-08-04,37.62835921350013
32,25,12,15.4,79,53,1007,2014-08-04,36.17153903091735
32,26,13,5.5,75,35,1008,2015-08-04,34.41166923472161
30,25,13,15.6,83,65,1007,2016-08-04,37.53666923472161
31,26,15,47.5,85,51,1006,2017-08-04,30.81120999227555
31,25,15,10.2,80,48,1007,2018-08-04,35.22620999227555
30,25,18,6.3,85,57,1006,2019-08-04,36.96941558772843
28,26,8,25.2,87,76,1006,2020-08-04,38.322943725152285
32,24,6,2.2,83,31,1008,2010-08-03,33.9603061543301
32,25,9,21.0,83,38,1009,2011-08-03,32.730000000000004
32,24,14,8.0,78,36,1007,2012-08-03,33.19500556793564
29,24,11,5.4,88,72,1008,2013-08-03,39.76002512578676
31,24,13,3.0,77,61,1007,2014-08-03,38.506669234721606
31,27,8,47.9,78,48,1009,2015-08-03,31.19794372515229
31,25,16,16.7,84,60,1005,2016-08-03,36.615
31,26,14,26.4,83,44,1006,2017-08-03,32.61500556793563
31,25,15,17.6,79,47,1008,2018-08-03,33.91620999227555
29,24,18,13.0,88,66,1008,2019-08-03,36.86441558772843
29,26,14,20.0,83,77,1006,2020-08-03,39.175005567935635
31,25,12,3.8,87,33,1005,2009-08-08,33.53153903091735
31,24,10,12.6,82,50,1005,2010-08-08,35.19263340389898
32,24,9,5.4,84,41,1008,2011-08-08,35.169999999999995
31,25,11,3.5,81,52,1007,2012-08-08,37.38502512578677
32,26,8,8.0,83,27,1008,2013-08-08,33.06294372515228
33,25,9,3.0,77,48,1009,2014-08-08,37.81
32,25,16,11.1,80,60,1005,2015-08-08,37.87500000000001
33,25,17,6.6,74,47,1009,2016-08-08,36.336136624629404
34,27,9,21.3,78,29,1009,2017-08-08,32.785000000000004
29,25,14,44.4,87,76,1006,2018-08-08,34.89500556793564
27,24,22,74.0,92,64,1005,2019-08-08,26.065750544105942
32,26,13,5.3,76,51,1006,2020-08-08,37.62166923472161
30,24,8,23.6,92,54,1008,2009-08-11,34.30294372515229
30,24,7,6.0,88,58,1008,2010-08-11,37.772549213361245
31,24,12,5.5,81,51,1008,2011-08-11,36.31653903091735
34,24,10,4.2,74,23,1009,2012-08-11,32.472633403898975
32,25,9,18.6,86,64,1007,2013-08-11,38.31
35,26,12,1.5,71,16,1008,2014-08-11,32.716539030917346
31,26,14,38.7,79,42,1008,2015-08-11,30.33000556793563
32,26,17,19.8,80,48,1007,2016-08-11,34.63613662462941
34,27,9,26.7,77,26,1008,2017-08-11,31.334999999999997
30,25,18,10.0,83,46,1008,2018-08-11,34.21441558772843
30,25,13,15.2,85,43,1007,2019-08-11,33.23666923472161
32,26,13,22.3,77,65,1008,2020-08-11,37.9316692347216
31,24,7,7.9,90,48,1008,2009-08-12,36.02754921336125
35,24,4,5.3,84,39,1009,2010-08-12,36.905
32,25,8,25.1,82,31,1007,2011-08-12,30.757943725152284
34,26,11,5.7,73,29,1008,2012-08-12,34.31502512578676
31,25,10,13.9,86,61,1006,2013-08-12,37.79763340389897
35,26,10,0.2,71,17,1007,2014-08-12,33.27263340389898
33,26,11,22.3,80,38,1009,2015-08-12,33.28502512578677
33,26,16,27.1,81,32,1007,2016-08-12,30.935000000000002
35,27,6,13.3,76,26,1008,2017-08-12,34.1553061543301
29,25,18,19.7,81,45,1007,2018-08-12,31.999415587728432
33,25,11,3.2,80,29,1008,2019-08-12,33.83002512578676
33,27,12,10.9,75,71,1009,2020-08-12,41.90653903091735
30,24,11,13.7,90,39,1005,2009-08-06,32.395025125786766
33,25,9,2.0,78,36,1008,2010-08-06,35.56
31,25,11,28.0,88,60,1005,2011-08-06,35.41002512578676
34,25,16,0.6,73,20,1007,2012-08-06,32.35
32,25,9,21.4,85,61,1007,2013-08-06,37.27
31,24,9,17.7,86,66,1009,2014-08-06,37.885
31,26,17,24.9,78,50,1006,2015-08-06,33.711136624629404
32,25,12,24.1,80,37,1008,2016-08-06,31.706539030917348
33,26,8,6.7,80,38,1009,2017-08-06,35.917943725152284
29,25,13,42.8,87,81,1007,2018-08-06,36.23666923472161
29,24,16,47.8,87,55,1007,2019-08-06,29.550000000000004
25,24,14,51.9,92,99,1008,2020-08-06,36.01000556793564
31,25,7,16.2,91,38,1008,2009-08-13,33.302549213361246
33,25,4,13.1,84,37,1008,2010-08-13,34.815000000000005
34,25,5,7.0,79,27,1007,2011-08-13,33.96835921350013
34,26,14,4.3,74,29,1007,2012-08-13,34.27000556793564
31,24,10,19.2,86,53,1006,2013-08-13,34.90263340389897
35,26,10,0.6,69,20,1008,2014-08-13,33.79263340389897
33,27,11,5.2,79,42,1009,2015-08-13,37.13002512578676
32,26,18,14.7,80,35,1007,2016-08-13,32.72941558772843
34,27,7,12.1,77,29,1009,2017-08-13,34.35754921336125
31,25,16,8.1,80,65,1008,2018-08-13,38.885
33,26,12,13.6,80,19,1009,2019-08-13,30.701539030917353
27,21,6,15.8,85,63,1010,2020-08-13,34.400306154330096
31,24,12,19.4,88,45,1005,2009-08-09,33.111539030917356
31,24,10,3.7,81,44,1005,2010-08-09,35.30763340389898
32,25,11,5.8,82,33,1008,2011-08-09,33.780025125786764
33,25,12,5.1,75,27,1007,2012-08-09,32.93653903091735
33,25,8,8.6,81,48,1008,2013-08-09,37.13294372515229
34,25,8,9.6,75,33,1010,2014-08-09,34.402943725152284
30,26,18,20.1,81,55,1005,2015-08-09,34.899415587728434
33,25,14,20.2,77,30,1008,2016-08-09,31.16500556793563
33,27,9,20.6,78,28,1010,2017-08-09,32.209999999999994
26,24,17,18.4,89,64,1007,2018-08-09,34.22613662462941
29,25,19,22.9,90,76,1005,2019-08-09,37.7896606338756
32,26,10,17.0,76,60,1007,2020-08-09,37.95263340389898
29,25,11,2.2,91,36,1006,2009-08-07,33.560025125786765
33,25,10,5.1,80,48,1006,2010-08-07,37.39763340389898
29,25,9,9.4,89,68,1007,2011-08-07,39.050000000000004
33,26,17,2.6,74,19,1008,2012-08-07,31.8161366246294
33,25,9,4.9,84,38,1007,2013-08-07,35.625
33,25,10,7.7,78,47,1009,2014-08-07,36.82763340389897
31,26,17,28.6,80,43,1006,2015-08-07,31.796136624629405
32,25,17,8.5,78,52,1008,2016-08-07,36.6111366246294
34,26,7,2.0,76,36,1009,2017-08-07,36.75254921336125
30,25,16,47.2,87,73,1006,2018-08-07,34.22
25,23,19,52.3,94,98,1006,2019-08-07,34.879660633875595
25,24,16,136.7,92,86,1007,2020-08-07,20.515
25,24,10,6.1,94,51,1009,2009-07-28,33.68763340389898
33,24,4,3.6,85,29,1010,2009-08-14,34.199999999999996
32,26,4,15.9,85,36,1008,2010-08-14,34.215
32,25,6,4.5,81,39,1009,2011-08-14,35.6953061543301
34,25,13,14.4,77,29,1007,2012-08-14,32.39666923472161
32,24,9,5.0,82,49,1007,2013-08-14,36.77
35,26,8,2.8,73,15,1009,2014-08-14,32.76294372515228
33,27,11,8.7,79,28,1009,2015-08-14,33.80502512578676
32,26,19,8.3,79,33,1006,2016-08-14,33.1796606338756
34,27,8,1.5,76,29,1009,2017-08-14,35.81794372515229
30,25,14,23.3,82,53,1008,2018-08-14,33.90000556793564
32,26,14,9.5,81,37,1008,2019-08-14,34.25000556793564
29,25,6,1.7,83,67,1009,2020-08-14,40.25530615433009
34,25,4,7.9,85,24,1011,2009-08-15,33.574999999999996
34,26,4,8.0,83,25,1009,2010-08-15,34.18
29,25,6,0.6,84,51,1010,2011-08-15,37.26030615433009
33,25,11,11.1,80,38,1007,2012-08-15,34.42502512578677
32,25,10,8.2,81,43,1009,2013-08-15,35.51263340389898
35,26,7,16.2,77,24,1010,2014-08-15,32.76254921336125
33,27,8,9.8,77,34,1010,2015-08-15,35.112943725152284
32,26,19,14.4,79,39,1006,2016-08-15,33.464660633875596
33,26,10,8.3,77,54,1009,2017-08-15,38.61763340389898
30,25,7,8.4,91,53,1009,2010-07-28,36.99254921336125
32,24,11,21.7,87,56,1005,2011-07-28,35.53502512578676
30,25,9,8.4,88,65,1008,2012-07-28,39.1
33,25,10,4.0,81,28,1007,2013-07-28,33.60263340389898
33,25,12,11.4,80,46,1008,2014-07-28,35.911539030917346
33,27,7,7.3,73,33,1011,2015-07-28,35.33754921336125
32,26,12,5.5,79,58,1008,2016-07-28,39.17653903091735
31,25,15,21.7,83,46,1009,2017-07-28,33.20120999227555
32,26,13,8.6,83,37,1007,2018-07-28,34.48666923472161
32,25,10,17.4,82,52,1008,2019-07-28,35.932633403898976
34,27,8,0.6,70,54,1007,2020-07-28,40.792943725152284
31,25,15,17.5,82,52,1008,2018-08-15,34.99120999227555
32,26,15,7.7,81,36,1008,2019-08-15,34.24120999227555
34,26,10,0.3,70,28,1008,2020-08-15,34.95763340389897
33,26,3,7.6,84,19,1010,2009-08-16,32.740769515458666
35,25,5,9.8,83,32,1009,2010-08-16,35.16835921350013
33,25,7,3.4,80,28,1009,2011-08-16,34.02254921336125
33,25,11,11.9,81,38,1006,2012-08-16,34.30502512578676
32,25,11,12.3,81,40,1008,2013-08-16,34.18502512578676
35,26,7,4.2,75,27,1009,2014-08-16,35.10254921336124
33,27,8,13.8,76,26,1010,2015-08-16,32.892943725152286
33,26,18,7.0,79,39,1006,2016-08-16,35.14441558772843
31,26,12,26.0,80,65,1007,2017-08-16,37.00153903091736
31,25,18,6.4,79,42,1006,2018-08-16,34.33441558772843
32,26,16,3.3,81,39,1008,2019-08-16,35.425000000000004
33,27,10,1.5,70,42,1008,2020-08-16,37.57763340389897
33,25,4,8.1,83,19,1010,2009-08-17,31.985000000000003
35,26,5,16.8,83,25,1008,2010-08-17,33.19835921350012
33,25,9,4.6,80,39,1008,2011-08-17,35.81
32,25,12,16.6,84,35,1005,2012-08-17,32.45153903091735
34,25,12,2.3,78,16,1007,2013-08-17,31.71653903091735
34,26,6,3.8,76,21,1008,2014-08-17,33.580306154330096
34,26,13,26.8,75,46,1010,2015-08-17,34.4566692347216
32,26,18,8.4,78,35,1006,2016-08-17,33.61441558772843
30,25,12,15.5,84,77,1007,2017-08-17,40.05653903091735
30,25,17,24.9,83,45,1004,2018-08-17,31.771136624629406
32,26,12,9.4,80,24,1009,2019-08-17,31.83153903091735
32,25,10,12.3,77,43,1007,2020-08-17,34.777633403898975
30,24,12,16.9,91,52,1006,2009-08-10,34.46653903091735
32,25,10,17.1,84,57,1006,2010-08-10,36.97763340389898
29,25,12,8.2,86,56,1008,2011-08-10,36.51153903091735
34,25,12,4.3,75,20,1008,2012-08-10,32.17653903091734
33,25,7,19.5,83,66,1008,2013-08-10,39.247549213361246
35,25,8,0.0,70,17,1010,2014-08-10,33.042943725152284
32,25,13,17.0,79,49,1006,2015-08-10,35.02666923472161
33,26,16,17.1,77,42,1007,2016-08-10,34.355000000000004
34,26,8,0.5,74,29,1009,2017-08-10,35.42794372515229
29,24,18,28.3,85,52,1008,2018-08-10,31.709415587728426
28,25,19,5.8,89,68,1006,2019-08-10,38.2546606338756
31,27,13,12.5,77,67,1008,2020-08-10,39.80166923472161
32,25,6,11.0,90,37,1008,2009-08-22,34.480306154330094
31,25,8,12.6,88,64,1007,2010-08-22,38.85294372515229
33,25,9,26.4,84,43,1009,2011-08-22,33.44
32,26,10,14.9,82,46,1007,2012-08-22,35.58763340389898
32,25,16,18.2,79,41,1006,2013-08-22,33.010000000000005
35,26,5,2.5,76,18,1009,2014-08-22,33.82335921350013
33,26,17,12.9,77,35,1007,2015-08-22,33.51113662462941
34,26,12,7.5,76,45,1006,2016-08-22,37.17653903091735
31,26,14,27.6,82,64,1006,2017-08-22,36.41500556793564
31,25,14,21.0,83,29,1006,2018-08-22,29.925005567935635
32,25,12,8.9,82,41,1009,2019-08-22,34.84653903091735
33,27,10,2.1,73,46,1009,2020-08-22,38.36763340389898
32,24,5,9.8,88,31,1008,2009-08-21,33.04835921350013
32,24,6,2.8,85,56,1008,2010-08-21,38.910306154330094
32,25,6,34.1,82,49,1009,2011-08-21,33.275306154330096
33,25,8,14.0,80,41,1007,2012-08-21,34.88294372515229
33,26,14,12.5,75,30,1006,2013-08-21,32.74000556793563
34,25,6,9.0,78,27,1009,2014-08-21,33.56030615433009
33,26,15,17.6,78,25,1008,2015-08-21,30.996209992275546
34,26,11,1.9,76,44,1006,2016-08-21,37.905025125786764
33,25,11,2.1,76,55,1006,2017-08-21,39.075025125786766
31,25,13,28.3,83,36,1007,2018-08-21,30.33166923472161
32,26,14,16.8,83,39,1008,2019-08-21,33.59500556793563
34,27,8,6.1,72,66,1009,2020-08-21,42.44794372515229
32,25,4,8.4,88,24,1011,2009-08-19,32.56
33,25,5,12.1,84,40,1009,2010-08-19,35.44335921350013
33,25,6,10.8,79,59,1009,2011-08-19,39.2103061543301
33,25,8,1.3,79,32,1008,2012-08-19,34.987943725152284
34,25,14,1.0,74,23,1006,2013-08-19,33.04500556793564
33,26,6,1.1,83,60,1010,2014-08-19,41.465306154330094
34,27,12,10.5,76,23,1008,2015-08-19,32.866539030917345
32,26,19,4.2,76,29,1005,2016-08-19,32.91466063387559
31,25,10,8.6,80,40,1008,2017-08-19,34.31263340389897
29,25,12,28.9,88,73,1008,2018-08-19,36.84653903091735
33,26,13,0.3,77,27,1008,2019-08-19,34.131669234721606
29,27,7,5.5,79,66,1007,2020-08-19,40.247549213361246
30,25,6,22.1,92,41,1008,2009-08-23,32.6553061543301
30,24,8,5.2,90,58,1006,2010-08-23,37.782943725152286
33,25,6,15.6,84,39,1008,2011-08-23,34.57030615433009
32,26,6,36.6,86,44,1007,2012-08-23,32.440306154330095
31,25,13,17.0,80,60,1007,2013-08-23,36.76666923472161
36,26,4,4.9,74,27,1009,2014-08-23,35.865
34,26,18,9.6,74,25,1007,2015-08-23,32.374415587728436
33,26,11,15.6,80,44,1005,2016-08-23,35.41002512578676
29,25,14,63.2,87,69,1007,2017-08-23,30.69500556793563
31,26,14,24.7,83,28,1008,2018-08-23,29.71000556793564
32,26,13,7.1,80,26,1009,2019-08-23,32.49166923472161
34,27,12,1.7,71,65,1009,2020-08-23,42.506539030917345
31,25,4,17.1,90,38,1009,2009-08-24,33.55500000000001
30,24,9,3.9,87,35,1008,2010-08-24,33.254999999999995
33,25,5,9.8,82,31,1007,2011-08-24,33.908359213500134
32,25,9,24.6,84,40,1007,2012-08-24,32.57
32,25,13,8.1,79,37,1007,2013-08-24,33.981669234721615
35,26,5,27.0,79,39,1008,2014-08-24,34.38835921350013
33,26,16,32.4,77,50,1008,2015-08-24,33.68
33,26,11,27.6,81,46,1004,2016-08-24,34.01002512578676
31,25,10,14.0,83,49,1008,2017-08-24,35.36263340389897
31,26,11,9.5,82,27,1008,2018-08-24,32.02502512578676
31,26,13,14.2,82,45,1008,2019-08-24,34.74666923472161
35,27,10,0.0,69,14,1009,2020-08-24,33.20263340389898
32,25,3,21.5,87,37,1008,2009-08-25,33.27576951545867
33,25,7,2.4,84,22,1010,2010-08-25,33.07254921336124
34,26,6,20.9,84,37,1006,2011-08-25,34.3353061543301
32,25,8,28.3,86,54,1009,2012-08-25,34.99794372515229
32,25,11,12.9,81,56,1007,2013-08-25,37.27502512578676
33,26,6,16.6,82,60,1008,2014-08-25,39.08030615433009
32,26,15,47.1,80,43,1008,2015-08-25,29.711209992275545
33,26,11,5.6,79,48,1006,2016-08-25,37.71002512578676
32,26,11,21.0,83,44,1007,2017-08-25,34.200025125786766
32,25,13,14.2,80,29,1008,2018-08-25,31.50666923472161
31,25,14,20.8,83,45,1008,2019-08-25,33.19500556793564
35,27,9,0.0,69,19,1008,2020-08-25,34.28
32,26,4,17.5,87,37,1007,2009-08-26,34.195
32,25,5,5.7,84,38,1010,2010-08-26,35.52335921350013
33,25,6,43.0,86,61,1005,2011-08-26,34.840306154330094
32,25,9,17.0,85,55,1008,2012-08-26,36.75
32,25,8,5.3,79,38,1007,2013-08-26,35.06794372515228
30,26,7,5.3,84,49,1008,2014-08-26,36.997549213361246
32,26,14,19.7,81,66,1010,2015-08-26,38.56000556793564
33,27,9,11.4,78,39,1007,2016-08-26,35.730000000000004
28,25,12,18.7,89,78,1006,2017-08-26,38.856539030917354
32,25,13,17.0,80,42,1007,2018-08-26,33.66666923472162
30,25,12,22.8,86,34,1008,2019-08-26,30.421539030917344
34,27,14,0.5,70,43,1008,2020-08-26,38.08000556793563
30,25,4,37.1,91,41,1010,2009-08-18,30.695
34,25,6,3.4,82,21,1008,2010-08-18,33.260306154330095
33,25,8,6.8,77,28,1008,2011-08-18,33.32294372515228
31,25,10,9.6,84,40,1007,2012-08-18,34.222633403898975
34,25,14,4.1,76,17,1007,2013-08-18,31.440005567935636
